Symbol,Date,Open,High,Low,Close,Volume
SPY,2020-06-01,304.32,306.19,303.09,305.55,28796
SPY,2020-06-02,305.55,308.1,305.1325,308.08,28800
SPY,2020-06-03,308.08,313.06,308.08,312.18,28800
SPY,2020-06-04,312.18,312.99,309.0801,311.36,28799
SPY,2020-06-05,311.36,321.26,311.36,319.34,20420
SPY,2020-06-07,319.34,319.34,319.34,319.34,7217
SPY,2020-06-08,319.34,323.34,319.34,323.2,28800
SPY,2020-06-09,323.2,323.2,319.38,320.79,28800
SPY,2020-06-10,320.79,322.39,318.24,319.0,28799
SPY,2020-06-11,319.0,319.0,300.03,300.61,20460
SPY,2020-06-14,304.21,304.21,304.21,304.21,7206
SPY,2020-06-15,304.21,308.22,296.8095,307.05,28758
SPY,2020-06-16,307.05,315.61,307.05,312.96,28757
SPY,2020-06-17,312.96,314.37,311.04,311.66,28758
SPY,2020-06-18,311.66,312.3,309.53,311.78,28758
SPY,2020-06-19,311.78,314.215,307.25,308.64,20392
SPY,2020-06-21,308.64,308.64,308.64,308.64,7209
SPY,2020-06-22,308.64,311.04,306.85,310.62,28769
SPY,2020-06-23,310.62,314.4205,310.62,312.05,28770
SPY,2020-06-24,312.05,312.05,302.15,304.09,28769
SPY,2020-06-25,304.09,307.63,301.31,307.35,28769
SPY,2020-06-26,307.35,307.35,299.45,300.05,20400
SPY,2020-06-29,304.46,304.46,304.46,304.46,7212
SPY,2020-06-30,304.46,310.16,303.86,308.36,28769
SPY,2020-07-01,308.36,311.88,308.36,310.52,28770
SPY,2020-07-02,310.52,315.59,310.52,312.23,28768
SPY,2020-07-03,312.23,312.23,312.23,312.23,20397
SPY,2020-07-05,312.23,312.23,312.23,312.23,7206
SPY,2020-07-06,312.23,317.28,312.23,317.05,28757
SPY,2020-07-07,317.05,317.4921,313.42,313.78,28757
SPY,2020-07-08,313.78,316.27,312.71,316.18,28758
SPY,2020-07-09,316.18,317.08,310.7,314.38,28758
SPY,2020-07-10,314.38,317.85,312.77,317.59,20392
SPY,2020-07-12,317.59,317.59,317.59,317.59,7207
SPY,2020-07-13,317.59,322.7099,314.16,314.84,28755
SPY,2020-07-14,314.84,319.3,312.03,318.92,28752
SPY,2020-07-15,318.92,323.03,318.92,321.85,28757
SPY,2020-07-16,321.85,321.85,319.105,320.79,28758
SPY,2020-07-17,320.79,322.55,319.79,321.72,20390
SPY,2020-07-19,321.72,321.72,321.72,321.72,7206
SPY,2020-07-20,321.72,325.0,320.69,324.32,28756
SPY,2020-07-21,324.32,326.91,323.9575,325.01,28755
SPY,2020-07-22,325.01,327.14,324.51,326.86,28757
SPY,2020-07-23,326.86,327.22,321.52,322.96,28757
SPY,2020-07-24,322.96,322.96,319.26,320.88,20389
SPY,2020-07-26,320.88,320.88,320.88,320.88,7207
SPY,2020-07-27,320.88,323.4,320.84,323.22,28756
SPY,2020-07-28,323.22,323.64,320.8701,321.17,28757
SPY,2020-07-29,321.17,325.71,321.17,325.12,28755
SPY,2020-07-30,325.12,325.12,319.71,323.96,28756
SPY,2020-07-31,323.96,326.56,321.37,326.52,20388
SPY,2020-08-02,326.52,326.52,326.52,326.52,7209
SPY,2020-08-03,326.52,329.62,326.52,328.79,28769
SPY,2020-08-04,328.79,330.06,327.96,330.06,28768
SPY,2020-08-05,330.06,332.38,330.06,332.11,28758
SPY,2020-08-06,332.11,334.455,331.16,334.33,28746
SPY,2020-08-07,334.33,334.69,332.31,334.57,20392
SPY,2020-08-09,334.57,334.57,334.57,334.57,7209
SPY,2020-08-10,334.57,335.74,332.995,335.57,28761
SPY,2020-08-11,335.57,337.54,332.08,332.8,28742
SPY,2020-08-12,332.8,338.28,332.8,337.44,28757
SPY,2020-08-13,337.44,338.25,335.84,336.83,28781
SPY,2020-08-14,336.83,337.41,335.74,336.84,20387
SPY,2020-08-16,336.84,336.84,336.84,336.84,7204
SPY,2020-08-17,336.84,338.0918,336.84,337.91,28685
SPY,2020-08-18,337.91,339.07,336.61,338.64,28748
SPY,2020-08-19,338.64,339.61,336.64,337.23,28754
SPY,2020-08-20,337.23,338.78,335.24,338.28,28754
SPY,2020-08-21,338.28,339.685,337.58,339.48,20387
SPY,2020-08-23,339.48,339.48,339.48,339.48,7208
SPY,2020-08-24,339.48,342.96,339.48,342.92,28758
SPY,2020-08-25,342.92,344.18,342.27,344.12,28760
SPY,2020-08-26,344.12,347.8401,344.12,347.57,28759
SPY,2020-08-27,347.57,349.894,346.56,348.33,28758
SPY,2020-08-28,348.33,350.71,348.19,350.58,20390
SPY,2020-08-30,350.58,350.58,350.58,350.58,7207
SPY,2020-08-31,350.58,351.26,349.11,349.31,28757
SPY,2020-09-01,349.31,352.68,349.27,352.6,28756
SPY,2020-09-02,352.6,358.67,352.6,357.7,28756
SPY,2020-09-03,357.7,357.7,342.68,345.39,28774
SPY,2020-09-04,345.39,347.809,334.92,342.57,20388
SPY,2020-09-06,342.57,342.57,342.57,342.57,7214
SPY,2020-09-07,342.57,342.57,342.57,342.57,28784
SPY,2020-09-08,342.57,342.57,332.91,333.21,28786
SPY,2020-09-09,333.21,342.46,333.21,339.79,28778
SPY,2020-09-10,339.79,342.5099,332.89,333.89,28753
SPY,2020-09-11,333.89,336.93,331.022,334.06,20387
SPY,2020-09-13,334.06,334.06,334.06,334.06,7206
SPY,2020-09-14,334.06,340.3717,334.06,338.46,28757
SPY,2020-09-15,338.46,342.0,338.46,340.17,28756
SPY,2020-09-16,340.17,343.04,338.6,338.82,28755
SPY,2020-09-17,338.82,338.82,333.0,335.84,28752
SPY,2020-09-18,335.84,335.84,327.98,330.65,20390
SPY,2020-09-20,330.65,330.65,330.65,330.65,7205
SPY,2020-09-21,330.65,330.65,321.74,326.97,28755
SPY,2020-09-22,326.97,330.89,325.91,330.3,28755
SPY,2020-09-23,330.3,331.19,322.11,322.64,28754
SPY,2020-09-24,322.64,326.78,319.84,323.5,28754
SPY,2020-09-25,323.5,329.56,321.65,328.73,20391
SPY,2020-09-27,328.73,328.73,328.73,328.73,7209
SPY,2020-09-28,328.73,334.895,328.73,334.19,28759
SPY,2020-09-29,334.19,334.73,331.6209,332.37,28752
SPY,2020-09-30,332.37,338.29,332.37,334.89,28751
SPY,2020-10-01,334.89,338.65,334.89,337.04,28751
SPY,2020-10-02,337.04,337.04,331.2133,333.84,20386
SPY,2020-10-04,333.84,333.84,333.84,333.84,7067
SPY,2020-10-05,333.84,339.96,333.84,339.76,28762
SPY,2020-10-06,339.76,339.76,339.76,339.76,28746
SPY,2020-10-07,339.76,341.62,338.51,340.76,28657
SPY,2020-10-08,340.76,343.83,340.76,343.78,28759
SPY,2020-10-09,343.78,347.3418,343.78,346.85,20385
SPY,2020-10-11,346.85,346.85,346.85,346.85,7209
SPY,2020-10-12,346.85,354.015,346.85,352.43,28768
SPY,2020-10-13,352.43,352.43,349.1,350.13,28767
SPY,2020-10-14,350.13,351.93,347.16,347.93,28770
SPY,2020-10-15,347.93,348.02,343.17,347.5,28769
SPY,2020-10-16,347.5,350.72,347.29,347.29,20401
SPY,2020-10-18,347.29,347.29,347.29,347.29,7208
SPY,2020-10-19,347.29,349.28,341.1001,342.01,28755
SPY,2020-10-20,342.01,346.87,342.01,343.38,28756
SPY,2020-10-21,343.38,343.38,343.38,343.38,28752
SPY,2020-10-22,343.38,343.38,343.38,343.38,28754
SPY,2020-10-23,343.38,343.38,343.38,343.38,20387
SPY,2020-10-25,345.78,345.78,345.78,345.78,7206
SPY,2020-10-26,345.78,345.78,335.6839,339.39,28759
SPY,2020-10-27,339.39,340.118,338.0,338.22,28757
SPY,2020-10-28,338.22,338.22,326.2,326.66,28757
SPY,2020-10-29,326.66,333.35,325.125,329.98,28759
SPY,2020-10-30,329.98,329.98,322.61,326.54,20392
SPY,2020-11-01,326.54,326.54,326.54,326.54,7210
SPY,2020-11-02,326.54,332.33,326.54,330.2,28521
SPY,2020-11-03,330.2,338.24,330.2,336.03,28772
SPY,2020-11-04,336.03,347.89,336.03,343.54,28771
SPY,2020-11-05,343.54,352.17,343.54,350.24,28771
SPY,2020-11-06,350.24,351.425,347.66,350.16,20399
SPY,2020-11-08,350.16,350.16,350.16,350.16,7208
SPY,2020-11-09,350.16,364.31,350.16,354.56,28770
SPY,2020-11-10,354.56,355.16,350.61,354.04,28770
SPY,2020-11-11,354.04,357.56,354.04,356.67,28770
SPY,2020-11-12,356.67,356.67,351.27,353.21,28770
SPY,2020-11-13,353.21,358.8999,353.21,358.1,21599
SPY,2020-11-15,358.1,358.1,358.1,358.1,7206
SPY,2020-11-16,358.1,362.58,358.1,362.57,28761
SPY,2020-11-17,362.57,362.57,358.37,360.62,28757
SPY,2020-11-18,360.62,361.5,356.25,356.28,28759
SPY,2020-11-19,356.28,358.1696,354.187,357.78,28759
SPY,2020-11-20,357.78,357.78,355.33,355.33,21590
SPY,2020-11-22,355.33,355.33,355.33,355.33,7205
SPY,2020-11-23,355.33,358.73,354.873,357.46,28754
SPY,2020-11-24,357.46,363.8,357.46,363.22,28758
SPY,2020-11-25,363.22,363.22,361.49,362.66,28757
SPY,2020-11-26,362.66,362.66,362.66,362.66,28759
SPY,2020-11-27,362.66,364.1775,362.58,363.67,21619
SPY,2020-11-29,363.67,363.67,363.67,363.67,7207
SPY,2020-11-30,363.67,363.67,359.17,362.06,28754
SPY,2020-12-01,362.06,367.6,362.06,366.02,28798
SPY,2020-12-02,366.02,366.92,364.23,366.79,28789
SPY,2020-12-03,366.79,368.17,365.55,366.69,28799
SPY,2020-12-04,366.69,369.85,366.69,369.85,21598
SPY,2020-12-06,369.85,369.85,369.85,369.85,7160
SPY,2020-12-07,369.85,369.85,367.7301,369.09,28743
SPY,2020-12-08,369.09,370.73,367.7,370.17,28715
SPY,2020-12-09,370.17,371.04,365.9641,366.85,28724
SPY,2020-12-10,366.85,367.85,364.46,366.73,28749
SPY,2020-12-11,366.73,366.73,363.26,366.3,20359
SPY,2020-12-13,366.3,366.3,366.3,366.3,7215
SPY,2020-12-14,366.3,369.7933,364.54,364.66,28798
SPY,2020-12-15,364.66,369.59,364.66,369.59,28798
SPY,2020-12-16,369.59,371.1455,368.87,370.17,28798
SPY,2020-12-17,370.17,372.45,370.17,372.24,28798
SPY,2020-12-18,372.24,372.24,367.03,369.18,21310
SPY,2020-12-20,0.0,369.18,0.0,369.18,7173
SPY,2020-12-21,369.18,369.18,362.07,367.86,28798
SPY,2020-12-22,367.86,368.33,366.08,367.24,28798
SPY,2020-12-23,367.24,369.61,367.24,367.57,28798
SPY,2020-12-24,367.57,369.03,367.46,369.0,28798
SPY,2020-12-25,369.0,369.0,369.0,369.0,21620
SPY,2021-01-17,375.7,375.7,375.7,375.7,7210
SPY,2021-01-18,375.7,375.7,375.7,375.7,28766
SPY,2021-01-19,375.7,379.22,375.7,378.65,28727
SPY,2021-01-20,378.65,384.79,378.65,383.89,28729
SPY,2021-01-21,383.89,384.95,383.26,384.24,28720
SPY,2021-01-22,384.24,384.24,381.86,382.88,21550
SPY,2021-01-24,382.88,382.88,382.88,382.88,7216
SPY,2021-01-25,382.88,384.76,378.77,384.39,28757
SPY,2021-01-26,384.39,385.79,383.59,383.79,28738
SPY,2021-01-27,383.79,383.79,372.07,374.41,28739
SPY,2021-01-28,374.41,381.91,374.41,377.63,28740
SPY,2021-01-29,377.63,377.63,368.31,370.07,21577
SPY,2021-01-31,370.07,370.07,370.07,370.07,7203
SPY,2021-02-01,370.07,377.34,370.07,376.23,28723
SPY,2021-02-02,376.23,383.2077,376.23,381.55,28724
SPY,2021-02-03,381.55,383.695,380.52,381.85,28729
SPY,2021-02-04,381.85,386.2,381.85,386.19,28731
SPY,2021-02-05,386.19,388.47,386.19,387.71,21573
SPY,2021-02-14,392.64,392.64,392.64,392.64,7205
SPY,2021-02-15,392.64,392.64,392.64,392.64,28716
SPY,2021-02-16,392.64,394.16,391.56,392.3,28720
SPY,2021-02-17,392.3,392.625,389.36,392.39,28722
SPY,2021-02-18,392.39,392.39,387.75,390.72,28724
SPY,2021-02-19,390.72,392.37,389.61,390.03,21565
SPY,2021-02-21,390.03,390.03,390.03,390.03,7207
SPY,2021-02-22,390.03,390.03,386.79,387.03,28737
SPY,2021-02-23,387.03,388.94,380.24,387.5,28723
SPY,2021-02-24,387.5,392.21,385.32,391.77,28721
SPY,2021-02-25,391.77,391.86,380.83,382.33,28721
SPY,2021-02-26,382.33,385.56,378.33,380.36,21557
SPY,2021-02-28,380.36,380.36,380.36,380.36,7198
SPY,2021-03-01,380.36,390.91,380.36,389.58,28724
SPY,2021-03-02,389.58,390.03,386.35,386.54,28708
SPY,2021-03-03,386.54,386.83,381.39,381.42,28704
SPY,2021-03-04,381.42,383.92,371.93,376.7,28721
SPY,2021-03-05,376.7,384.74,372.68,383.63,21558
SPY,2021-03-07,383.63,383.63,383.63,383.63,7201
SPY,2021-03-08,383.63,387.6687,381.44,381.72,28716
SPY,2021-03-09,381.72,389.9081,381.72,387.17,28722
SPY,2021-03-10,387.17,391.38,387.17,389.58,28727
SPY,2021-03-11,389.58,395.6375,389.58,393.53,26609
SPY,2021-03-12,393.53,394.185,391.2099,394.06,21553
SPY,2021-03-14,394.06,394.06,394.06,394.06,7211
SPY,2021-03-15,394.06,396.66,392.065,396.41,28770
SPY,2021-03-16,396.41,397.83,395.09,395.91,28697
SPY,2021-03-17,395.91,398.095,393.3,397.26,28693
SPY,2021-03-18,397.26,397.26,390.88,391.48,28697
SPY,2021-03-19,391.48,391.56,387.19,389.48,21543
SPY,2021-03-21,389.48,389.48,389.48,389.48,7202
SPY,2021-03-22,389.48,394.025,389.48,392.59,28704
SPY,2021-03-23,392.59,393.445,388.685,389.5,28705
SPY,2021-03-24,389.5,392.74,387.52,387.52,28705
SPY,2021-03-25,387.52,390.53,383.92,389.7,28705
SPY,2021-03-26,389.7,396.38,389.7,395.98,21548
SPY,2021-03-28,395.98,395.98,395.98,395.98,7192
SPY,2021-03-29,395.98,396.74,392.8128,395.78,28711
SPY,2021-03-30,395.78,395.78,393.045,394.73,28718
SPY,2021-03-31,394.73,397.99,394.73,396.33,28719
SPY,2021-04-01,396.33,400.67,396.33,400.61,28718
SPY,2021-04-02,400.61,400.61,400.61,400.61,21551
SPY,2021-04-04,400.61,400.61,400.61,400.61,7207
SPY,2021-04-05,400.61,406.92,400.61,406.36,28760
SPY,2021-04-06,406.36,407.22,405.45,406.12,28758
SPY,2021-04-07,406.12,406.9584,405.46,406.59,28759
SPY,2021-04-08,406.59,408.57,406.59,408.52,28761
SPY,2021-04-09,408.52,411.62,408.27,411.49,21589
SPY,2021-04-11,411.49,411.49,411.49,411.49,7200
SPY,2021-04-12,411.49,411.92,410.201,411.64,28726
SPY,2021-04-13,411.64,413.5105,411.13,412.86,28730
SPY,2021-04-14,412.86,413.93,410.88,411.45,28733
SPY,2021-04-15,411.45,416.13,411.45,415.87,28734
SPY,2021-04-16,415.87,417.8999,415.75,417.26,21570
SPY,2021-04-18,417.26,417.26,417.26,417.26,7199
SPY,2021-04-19,417.26,417.26,413.8,415.21,28732
SPY,2021-04-20,415.21,415.21,410.63,412.17,28733
SPY,2021-04-21,412.17,416.26,411.37,416.07,28733
SPY,2021-04-22,416.07,416.78,411.1401,412.27,28733
SPY,2021-04-23,412.27,418.2311,412.27,416.74,21569
SPY,2021-04-25,416.74,416.74,416.74,416.74,7217
SPY,2021-04-26,416.74,418.215,416.74,417.61,28799
SPY,2021-04-27,417.61,418.14,416.449,417.52,28799
SPY,2021-04-28,417.52,419.0,416.96,417.4,28800
SPY,2021-04-29,417.4,420.7,416.45,420.06,28799
SPY,2021-04-30,420.06,420.06,416.36,417.3,21620
SPY,2021-05-02,417.3,417.3,417.3,417.3,7214
SPY,2021-05-03,417.3,419.83,417.3,418.2,28795
SPY,2021-05-04,418.2,418.2,411.7,415.62,28797
SPY,2021-05-05,415.62,417.62,414.95,415.75,28796
SPY,2021-05-06,415.75,419.2,413.69,419.07,28796
SPY,2021-05-07,419.07,422.81,419.07,422.12,21617
SPY,2021-05-09,422.12,422.12,422.12,422.12,7192
SPY,2021-05-10,422.12,422.6196,417.84,417.94,28751
SPY,2021-05-11,417.94,417.94,410.14,414.21,28796
SPY,2021-05-12,414.21,414.21,404.81,405.41,28796
SPY,2021-05-13,405.41,412.35,405.41,410.28,28778
SPY,2021-05-14,410.28,417.49,410.28,416.58,21620
SPY,2021-05-16,416.58,416.58,416.58,416.58,7196
SPY,2021-05-17,416.58,416.58,413.39,415.52,28698
SPY,2021-05-18,415.52,416.0399,411.82,411.94,28697
SPY,2021-05-19,411.94,411.94,405.35,410.86,28698
SPY,2021-05-20,410.86,416.6,410.86,415.28,28693
SPY,2021-05-21,415.28,418.17,414.45,414.94,21543
SPY,2021-05-23,414.94,414.94,414.94,414.94,7191
SPY,2021-05-24,414.94,420.318,414.94,419.17,28697
SPY,2021-05-25,419.17,420.7,417.62,418.24,28697
SPY,2021-05-26,418.24,419.61,417.77,419.07,28697
SPY,2021-05-27,419.07,420.7081,419.07,419.29,28697
SPY,2021-05-28,419.29,421.25,419.29,420.04,21543
SPY,2021-05-30,420.04,420.04,420.04,420.04,7192
SPY,2021-05-31,420.04,420.04,420.04,420.04,28697
SPY,2021-06-01,420.04,420.04,420.04,420.04,28698
SPY,2021-06-02,420.04,420.04,420.04,420.04,28697
SPY,2021-06-03,420.04,420.04,420.04,420.04,28697
SPY,2021-06-04,420.04,420.04,420.04,420.04,21543
SPY,2021-06-06,422.6,422.6,422.6,422.6,7210
SPY,2021-06-07,422.6,422.77,421.215,422.19,28798
SPY,2021-06-08,422.19,423.195,420.37,422.28,28798
SPY,2021-06-09,422.28,423.21,421.465,421.65,28799
SPY,2021-06-10,421.65,424.605,421.59,423.61,28798
SPY,2021-06-11,423.61,424.42,422.83,424.31,21612
SPY,2021-06-13,424.31,424.31,424.31,424.31,7210
SPY,2021-06-14,424.31,425.3,423.1,425.26,28753
SPY,2021-06-15,425.26,425.44,423.56,424.48,28703
SPY,2021-06-16,424.48,424.84,419.99,422.11,28705
SPY,2021-06-17,422.11,422.97,419.355,421.97,28703
SPY,2021-06-18,421.97,421.97,414.74,414.92,21550
SPY,2021-06-20,414.92,414.92,414.92,414.92,7217
SPY,2021-06-21,414.92,421.055,414.92,420.86,28794
SPY,2021-06-22,420.86,423.96,420.16,423.11,28797
SPY,2021-06-23,423.11,424.03,422.56,422.6,28798
SPY,2021-06-24,422.6,425.55,422.6,425.1,28799
SPY,2021-06-25,425.1,427.075,425.1,426.61,21618
SPY,2021-06-27,426.61,426.61,426.61,426.61,7191
SPY,2021-06-28,426.61,427.64,425.89,427.47,28699
SPY,2021-06-29,427.47,428.54,427.16,427.7,28706
SPY,2021-06-30,427.7,428.75,427.24,428.06,28733
SPY,2021-07-01,428.06,430.58,428.06,430.43,28798
SPY,2021-07-02,430.43,434.1,430.43,433.72,21606
SPY,2021-07-04,433.72,433.72,433.72,433.72,7194
SPY,2021-07-05,433.72,433.72,433.72,433.72,28702
SPY,2021-07-06,433.72,433.72,430.015,432.93,28698
SPY,2021-07-07,432.93,434.75,431.51,434.46,28706
SPY,2021-07-08,434.46,434.46,427.57,430.92,28704
SPY,2021-07-09,430.92,435.79,430.92,435.52,21549
SPY,2021-07-11,435.52,435.52,435.52,435.52,7192
SPY,2021-07-12,435.52,437.235,434.98,437.08,28721
SPY,2021-07-13,437.08,437.84,435.32,435.59,28747
SPY,2021-07-14,435.59,437.91,434.94,436.24,28757
SPY,2021-07-15,436.24,436.24,432.74,434.75,28773
SPY,2021-07-16,434.75,436.04,430.925,431.34,21581
SPY,2021-07-18,431.34,431.34,431.34,431.34,7194
SPY,2021-07-19,431.34,431.34,422.0,424.97,28705
SPY,2021-07-20,424.97,432.405,424.86,431.06,28714
SPY,2021-07-21,431.06,434.7,431.06,434.55,28701
SPY,2021-07-22,434.55,435.7,433.7,435.46,28698
SPY,2021-07-23,435.46,440.27,435.46,439.94,21547
SPY,2021-07-25,439.94,439.94,439.94,439.94,7194
SPY,2021-07-26,439.94,441.02,439.26,441.02,23024
SPY,2021-07-27,438.29,439.07,436.01,439.01,15981
SPY,2021-07-28,439.01,440.28,437.4,438.83,26929
SPY,2021-07-29,441.18,441.78,440.59,440.65,14979
SPY,2021-07-30,440.65,440.65,437.785,438.51,21555
SPY,2021-08-01,438.51,438.51,438.51,438.51,7216
SPY,2021-08-02,438.51,440.87,437.31,437.59,28795
SPY,2021-08-03,437.59,441.19,436.13,441.15,28795
SPY,2021-08-04,441.15,441.15,438.7303,438.98,28793
SPY,2021-08-05,438.98,441.83,438.98,441.76,28793
SPY,2021-08-06,441.76,442.9,441.76,442.49,19897
SPY,2021-08-08,442.49,442.49,442.49,442.49,7216
SPY,2021-08-09,442.49,442.7699,441.34,442.13,28795
SPY,2021-08-10,442.13,443.43,441.9,442.68,26724
SPY,2021-08-11,442.68,443.87,442.63,443.78,28778
SPY,2021-08-12,443.78,445.25,442.68,445.11,28778
SPY,2021-08-13,445.11,445.94,445.08,445.92,23840
SPY,2021-08-15,445.92,445.92,445.92,445.92,7215
SPY,2021-08-16,445.92,447.11,442.92,446.97,28794
SPY,2021-08-17,446.97,446.97,440.8899,444.04,28796
SPY,2021-08-18,444.04,444.605,438.94,439.18,28795
SPY,2021-08-19,439.18,441.12,436.14,439.86,28796
SPY,2021-08-20,439.86,443.7,439.75,443.36,21616
SPY,2021-08-22,443.36,443.36,443.36,443.36,7207
SPY,2021-08-23,443.36,448.23,443.36,447.26,28761
SPY,2021-08-24,447.26,448.53,447.26,447.97,28757
SPY,2021-08-25,447.97,449.45,447.78,448.91,28758
SPY,2021-08-26,448.91,448.91,446.17,446.26,28757
SPY,2021-08-27,446.26,450.64,446.26,450.25,21588
SPY,2021-08-29,450.25,450.25,450.25,450.25,7216
SPY,2021-08-30,450.25,453.07,450.25,452.23,28795
SPY,2021-08-31,452.23,452.49,450.95,451.56,28795
SPY,2021-09-01,451.56,453.11,451.55,451.8,28794
SPY,2021-09-02,451.8,454.03,451.8,453.19,28780
SPY,2021-09-03,453.19,453.63,451.58,453.08,21558
SPY,2021-09-05,453.08,453.08,453.08,453.08,7208
SPY,2021-09-06,453.08,453.08,453.08,453.08,28757
SPY,2021-09-07,453.08,453.08,450.76,451.46,28756
SPY,2021-09-08,451.46,451.65,448.87,450.91,28755
SPY,2021-09-09,450.91,452.53,448.728,448.98,28753
SPY,2021-09-10,448.98,451.475,445.3102,445.44,21586
SPY,2021-09-12,445.44,445.44,445.44,445.44,7202
SPY,2021-09-13,445.44,448.87,444.14,446.58,28738
SPY,2021-09-14,446.58,448.28,443.23,444.17,28734
SPY,2021-09-15,444.17,448.3999,443.46,447.88,28761
SPY,2021-09-16,447.88,448.33,444.06,447.17,28793
SPY,2021-09-17,447.17,447.17,441.03,441.4,21617
SPY,2021-09-19,441.4,441.4,441.4,441.4,7208
SPY,2021-09-20,441.4,441.4,428.88,434.04,28761
SPY,2021-09-21,434.04,437.87,433.0701,433.63,28758
SPY,2021-09-22,433.63,440.015,433.63,437.86,28760
SPY,2021-09-23,437.86,444.87,437.86,443.18,28760
SPY,2021-09-24,443.18,444.66,441.23,443.91,21588
SPY,2021-09-26,443.91,443.91,443.91,443.91,7200
SPY,2021-09-27,443.91,444.04,441.975,442.64,28795
SPY,2021-09-28,442.64,442.64,433.005,433.72,28794
SPY,2021-09-29,433.72,436.98,433.72,434.45,28795
SPY,2021-09-30,434.45,436.741,428.98,429.14,28795
SPY,2021-10-01,429.14,436.01,427.26,434.24,21617
SPY,2021-10-03,434.24,434.24,434.24,434.24,7217
SPY,2021-10-04,434.24,434.24,426.37,428.64,28795
SPY,2021-10-05,428.64,435.485,428.64,433.1,28795
SPY,2021-10-06,433.1,435.11,427.54,434.9,28795
SPY,2021-10-07,434.9,441.65,434.9,438.66,28795
SPY,2021-10-08,438.66,439.8593,437.2,437.86,21617
SPY,2021-10-10,437.86,437.86,437.86,437.86,7216
SPY,2021-10-11,437.86,440.24,434.67,434.69,28795
SPY,2021-10-12,434.69,436.06,432.8,433.62,28794
SPY,2021-10-13,433.62,435.98,431.559,435.18,28796
SPY,2021-10-14,435.18,442.6595,435.18,442.5,28795
SPY,2021-10-15,442.5,446.26,442.5,445.87,21616
SPY,2021-10-17,445.87,445.87,445.87,445.87,7207
SPY,2021-10-18,445.87,447.55,443.29,447.19,28744
SPY,2021-10-19,447.19,450.6799,447.19,450.64,28758
SPY,2021-10-20,450.64,452.73,450.64,452.41,28760
SPY,2021-10-21,452.41,453.8,451.34,453.59,28758
SPY,2021-10-22,453.59,454.655,451.09,453.12,21589
SPY,2021-10-24,453.12,453.12,453.12,453.12,7208
SPY,2021-10-25,453.12,455.8901,452.41,455.55,28759
SPY,2021-10-26,455.55,458.49,455.55,455.96,28760
SPY,2021-10-27,455.96,457.12,453.885,453.94,28761
SPY,2021-10-28,453.94,458.385,453.94,458.32,28759
SPY,2021-10-29,458.32,459.54,455.65,459.25,21590
SPY,2021-10-31,459.25,459.25,459.25,459.25,7216
SPY,2021-11-01,459.25,460.67,458.22,460.04,28795
SPY,2021-11-02,460.04,462.21,460.04,461.9,28796
SPY,2021-11-03,461.9,465.06,460.83,464.72,28796
SPY,2021-11-04,464.72,466.995,464.72,466.91,28795
SPY,2021-11-05,466.91,470.64,466.91,468.53,21616
SPY,2021-11-07,468.53,468.53,468.53,468.53,7206
SPY,2021-11-08,468.53,470.21,468.22,468.93,28732
SPY,2021-11-09,468.93,469.56,465.89,467.38,26522
SPY,2021-11-10,467.38,467.38,462.0653,463.62,28755
SPY,2021-11-11,463.62,465.27,463.62,463.77,28298
SPY,2021-11-12,463.77,467.85,463.77,467.27,21584
SPY,2021-11-14,467.27,467.27,467.27,467.27,7213
SPY,2021-11-15,467.27,468.71,466.255,467.43,28785
SPY,2021-11-16,467.43,470.485,467.09,469.28,28787
SPY,2021-11-17,469.28,469.28,467.6683,468.14,26046
SPY,2021-11-18,468.14,469.99,466.35,469.73,28751
SPY,2021-11-19,469.73,470.93,468.58,468.89,21581
SPY,2021-11-21,468.89,468.89,468.89,468.89,7204
SPY,2021-11-22,468.89,473.51,467.4,467.57,28751
SPY,2021-11-23,467.57,469.06,464.52,468.19,28752
SPY,2021-11-24,468.19,469.54,465.2,469.44,28763
SPY,2021-11-25,469.44,469.44,469.44,469.44,28753
SPY,2021-11-26,469.44,469.44,457.86,458.97,21592
SPY,2021-11-28,458.97,458.97,458.97,458.97,7211
SPY,2021-11-29,458.97,466.55,458.97,464.6,28770
SPY,2021-11-30,464.6,464.6,455.33,455.56,28780
SPY,2021-12-01,455.56,464.66,450.29,450.5,28765
SPY,2021-12-02,450.5,459.04,450.35,457.4,28764
SPY,2021-12-03,457.4,460.2401,448.94,453.42,21593
SPY,2021-12-05,453.42,453.42,453.42,453.42,7211
SPY,2021-12-06,453.42,460.78,453.42,458.79,28769
SPY,2021-12-07,458.79,468.85,458.79,468.28,28795
SPY,2021-12-08,468.28,469.99,466.855,469.52,28792
SPY,2021-12-09,469.52,469.52,466.15,466.35,28797
SPY,2021-12-10,466.35,470.865,466.35,470.74,21605
SPY,2021-12-12,470.74,470.74,470.74,470.74,7209
SPY,2021-12-13,470.74,470.74,466.3735,466.57,28762
SPY,2021-12-14,466.57,466.57,460.265,463.36,28717
SPY,2021-12-15,463.36,470.85,460.8,470.6,28785
SPY,2021-12-16,470.6,472.81,464.81,466.45,28769
SPY,2021-12-17,466.45,466.45,458.08,459.87,21589
SPY,2021-12-19,459.87,459.87,459.87,459.87,7206
SPY,2021-12-20,459.87,459.87,451.16,454.98,28747
SPY,2021-12-21,454.98,463.2,454.98,463.06,28740
SPY,2021-12-22,463.06,467.8,462.64,467.69,28738
SPY,2021-12-23,467.69,472.165,467.69,470.6,28743
